cancer_project	cancer_type_abbr	tool	driver_gene
Rectum_adenocarcinoma(TCGA,US)	READ	netbox	A2M, AASS, ABCA1, ABCA4, ABCB1, ABCB11, ABCB4, ABCB5, ABCC1, ABCC2, ABCC8, ABCC9, ABCD2, ABCG2, ABL2, ACACA, ACADM, ACTL7A, ACTN2, ACVR2A, ADAM12, ADAM9, ADAR, ADCY1, ADCY2, ADCY8, AGGF1, AGTPBP1, AHCTF1, AHNAK, AK5, AKAP11, AKAP12, AKAP13, AKAP3, AKAP6, AKAP7, AKAP9, AKR1B1, ALMS1, AMPD1, AMY2A, ANK1, ANK2, ANK3, ANKRD12, ANKRD44, ANKS1A, ANKS1B, AP3B1, APC, APOB, AR, ARAP3, ARFGEF1, ARFGEF2, ARHGAP21, ARHGAP29, ARHGEF4, ARID1A, ARID1B, ARID2, ASH1L, ASMTL, ASPM, ASXL2, ATM, ATP2A1, ATP2B2, ATP6V0A4, ATR, ATRNL1, ATRX, AURKC, AXIN2, BANK1, BAZ1B, BCHE, BCL9, BCL9L, BICD1, BIRC3, BIRC6, BLM, BMPER, BPI, BPTF, BRAF, BRCA2, BRDT, BRWD1, BSN, BTAF1, C3AR1, C4BPA, C5, C6, C7, C8A, CACHD1, CACNA1A, CACNA1B, CACNA1C, CACNA1E, CACNA1F, CACNA1S, CACNB2, CACNG3, CAD, CADPS, CALD1, CAND2, CARD11, CATSPER1, CBLB, CCDC50, CCKBR, CCNB3, CCNE2, CCNT2, CCR5, CD163, CD22, CDC14A, CDC42BPA, CDH12, CDH13, CDH18, CDH19, CDH2, CDH23, CDH4, CDH8, CDH9, CDK8, CDON, CECR2, CELSR1, CELSR2, CELSR3, CENPE, CENPF, CENPJ, CEP152, CEP164, CEP170, CEP250, CEP290, CEP350, CFH, CFHR5, CHD6, CHD8, CHD9, CHGB, CHRD, CIITA, CKMT2, CLSPN, CLTC, CLTCL1, CMKLR1, CMYA5, CNGA2, CNGB3, CNKSR2, CNOT1, CNTN1, CNTNAP1, CNTNAP2, CNTNAP4, COL11A1, COL1A2, COL4A1, COL4A5, COL5A1, COL5A2, COL6A1, COL6A3, COL7A1, COL9A1, COPB1, CP, CPAMD8, CPE, CPNE4, CPS1, CR1, CR2, CREBBP, CRMP1, CROT, CRY1, CRYBB1, CSNK1A1L, CTCF, CTNNB1, CTNND2, CUBN, CUL2, CYLD, CYP11B1, CYP7B1, DAAM1, DAPK1, DAPK3, DCC, DCP2, DENND4A, DGKH, DHX36, DIAPH3, DIS3, DLC1, DLG2, DMBT1, DMD, DMXL2, DNAI1, DNER, DNM2, DNM3, DNMT1, DNMT3B, DOCK1, DOCK10, DOCK2, DOCK3, DOCK7, DOCK8, DPYD, DRD5, DRP2, DSCAM, DSCAML1, DST, DTNA, DUOX1, DYNC1H1, DYNC1I1, DYNC2H1, DYSF, EDNRB, EEA1, EHD1, EIF3A, EML1, EP300, EP400, EPHA4, EPHA5, EPHA6, EPHA7, EPHB1, EPS15, ERBB2, ERBB3, ERBB4, ERCC6L, ESR1, ESRRG, ETS1, EVC2, EVPL, EXOC6B, EXPH5, F13B, F5, F8, FANCM, FASN, FAT4, FBN1, FBN2, FBXW7, FCRL3, FER, FGA, FGD6, FGF13, FGF5, FLG, FLNA, FLT1, FMNL2, FMNL3, FN1, FOXP2, FRMPD4, FRYL, FSHR, FXR1, GABBR1, GABBR2, GABRB3, GABRG1, GABRG2, GALNT14, GALNT2, GALNT5, GAPVD1, GBF1, GCC1, GFRA1, GJA8, GLDC, GLI1, GLI3, GLIS3, GNAS, GOLGA4, GOLGB1, GPR37, GRIA1, GRIA2, GRIA3, GRIA4, GRIK2, GRIK3, GRIN2A, GRIN3A, GRIP1, GRM1, GRM3, GRM5, GRM7, GRM8, GTF3C1, GTF3C2, GUCY1A2, GUCY2F, GYS2, HCN4, HDAC9, HDLBP, HEATR1, HECTD1, HECW1, HECW2, HERC1, HERC2, HERC5, HGF, HIF1A, HIVEP2, HK3, HLTF, HMMR, HOXC10, HPD, HRG, HSP90B1, HSPA4, HSPA4L, HTR2A, HTR3A, HUWE1, ICAM5, IGF2R, IGSF1, IL17RD, IL18R1, IL1RAPL1, IL31RA, IL3RA, INPP5D, INTS1, INTS4, IPO11, IPO8, IQGAP2, IRS1, IRS4, ITGA10, ITGA2B, ITGA4, ITGA8, ITGA9, ITGAX, ITIH2, ITPR1, ITPR2, ITSN1, IVNS1ABP, JAK1, JAKMIP1, JAKMIP2, JMJD1C, KALRN, KCNA10, KCNA2, KCNA4, KCNB2, KCNH1, KCNH5, KCNJ1, KCNQ3, KCNQ5, KCNV2, KDR, KHDRBS2, KIAA0319, KIAA1217, KIAA2026, KIF1A, KIF2B, KIF5C, KIT, KL, KMO, KRAS, KRT6A, KSR2, LAMA1, LAMA2, LAMA3, LAMA4, LAMA5, LAMB1, LAMB2, LARP1, LATS1, LBR, LCT, LEPR, LIFR, LIG4, LILRB1, LIPC, LMO7, LPA, LRP1, LRP12, LRP1B, LRP2, LRP4, LRP6, LRP8, LRRC4C, LRRC7, LRRCC1, LRRFIP2, LSR, LYST, MACF1, MAGEC1, MAGI1, MAGI2, MAML3, MAP1A, MAP1B, MAP2, MAP2K4, MAP3K4, MAP3K5, MAP4K3, MAP7, MAPKBP1, MARK1, MAST1, MAST3, MCC, MCF2, MCF2L2, MCM8, MDC1, MED1, MED12, MED13, MEGF10, MEGF8, MEIS2, MERTK, MGAM, MIB1, MICAL3, MITF, MKI67, MLH3, MLLT10, MME, MMP16, MMP2, MMRN1, MNDA, MOS, MPDZ, MPO, MRC1, MSH2, MSH6, MTNR1B, MUSK, MYCBP2, MYH1, MYH13, MYH2, MYH4, MYLK, MYO10, MYO18A, MYO18B, MYO3A, MYO5A, MYO6, MYO9A, MYOCD, MYOM1, MYOM2, MYPN, MYT1, NBEA, NCAM1, NCAM2, NCBP1, NCOA3, NCOR2, NEB, NEBL, NELL2, NEO1, NES, NEUROD1, NF1, NFASC, NFKB1, NID1, NID2, NIN, NIPBL, NLGN1, NLGN4X, NLRC4, NLRP12, NLRP3, NLRP4, NOC2L, NOL8, NOM1, NOMO1, NOS1, NOTCH2, NOTCH4, NOVA1, NPHP4, NPY5R, NR0B1, NRAP, NRAS, NRG1, NRG3, NRK, NRXN1, NRXN2, NRXN3, NSD1, NSMAF, NTN4, NTRK3, NUMA1, NUP155, NUP205, NUP214, OBSCN, OFD1, OPCML, OR1G1, OTUD7B, PAH, PAPPA, PAPPA2, PARP14, PAX5, PAXIP1, PC, PCBP1, PCCA, PCDH17, PCDH18, PCDHA4, PCDHA6, PCK1, PCLO, PCNT, PCSK1, PDCD11, PDE10A, PDE4DIP, PDHA2, PDZD2, PEG3, PHACTR3, PHIP, PHKA2, PI4KA, PIGG, PIK3CA, PIK3CG, PIWIL1, PKHD1, PKN2, PKNOX1, PKNOX2, PLG, PLXNA2, PLXNC1, PLXND1, PMS2, POGZ, POLA1, POLE, POLR1A, POLR1B, PPFIA1, PPFIA2, PPFIBP1, PPFIBP2, PPP1R12B, PPP2R3A, PRDM1, PRDM2, PRKCB, PRKCG, PRKD1, PRKD3, PRKDC, PRPF40B, PRUNE2, PTEN, PTHLH, PTPN11, PTPN12, PTPN13, PTPN14, PTPN4, PTPRC, PTPRD, PTPRH, PTPRK, PTPRM, PTPRO, PTPRT, PTPRZ1, PUM1, PZP, R3HDM1, RAB3C, RAD50, RAI14, RANBP2, RAPGEF2, RASA1, RASA2, RASGRP1, RASGRP3, RB1CC1, RBBP6, RBP3, RDX, RELN, RET, RGL1, RGS9, RIF1, RIMS1, RIMS2, RLF, ROBO1, ROBO2, ROCK1, ROS1, RP1, RPH3A, RPS6KC1, RRBP1, RSF1, RTN1, RUNX1T1, RXFP2, SACS, SALL1, SATB2, SCN10A, SCN2A, SCN3A, SCN4A, SCN5A, SCN8A, SEC24A, SEC24B, SELP, SEMA3A, SETBP1, SETD2, SETD5, SHANK1, SHPRH, SHROOM2, SI, SIGLEC1, SIM1, SIN3A, SLC12A4, SLC12A6, SLC15A2, SLC1A6, SLC26A8, SLC27A6, SLC4A3, SLC4A4, SLC6A12, SLC6A5, SLC8A3, SLC9A1, SLIT2, SMAD2, SMAD3, SMAD4, SMARCA1, SMARCA4, SMARCC2, SMARCD1, SMC1B, SMG7, SNRNP200, SNTG2, SNX13, SNX19, SON, SORCS1, SOS1, SOX5, SOX6, SOX9, SPAG16, SPAG6, SPOCK3, SPTAN1, SPTB, SPTBN2, SRRM2, SSPO, ST8SIA3, ST8SIA4, STAB1, STAT1, STAT2, STAU1, SUCLA2, SUPT5H, SVEP1, SVIL, SYK, SYNE1, SYNE2, SYNJ1, SYT16, SYT6, SYTL2, TACC2, TACR3, TAF1L, TAF4, TBC1D4, TCERG1, TCF4, TCF7L2, TEP1, TEX10, TEX11, TG, TGFB2, TGIF1, THBS2, THOC1, TIAM1, TJP1, TLE3, TLL1, TLN1, TLR2, TLR3, TLR6, TLR8, TMPO, TMPRSS11A, TNC, TNFSF4, TNIK, TNKS2, TNR, TNRC6B, TNS1, TNXB, TOP1, TOP2A, TOPBP1, TOPORS, TP53, TP53BP1, TPH1, TPO, TPR, TRAF3IP2, TRERF1, TRHDE, TRIM24, TRIM55, TRIM69, TRIM9, TRIP11, TRIP12, TRO, TROVE2, TRPC1, TRPC4, TRPC6, TRPC7, TRPM6, TRPM7, TRPS1, TRPV6, TRRAP, TTC3, TUB, TUBGCP5, UACA, UBE4B, UBR2, USH2A, USP25, USP28, USP54, USP9X, UTRN, VCAM1, VCAN, VLDLR, VPS13D, VPS52, VTN, VWF, WDR13, WDR33, WDR7, WIPF1, WNK1, WNT2, WWP1, XRCC5, XRN1, YLPM1, YTHDC1, ZBTB24, ZEB2, ZFPM2, ZFYVE9, ZMYM2, ZNF148, ZNF197, ZNF208, ZNF334, ZNF354A, ZNF382, ZNF439, ZNF440, ZNF521, ZNF594, ZNF607, ZNF638, ZNF646, ZNF679, ZNF7, ZNF804A, ZNF91, ZNFX1, ZSCAN20, ZSWIM2, ZZEF1
Rectum_adenocarcinoma(TCGA,US)	READ	oncodriveclust	NRAS, KRAS, CSF2RA, HIST1H2BM, ADCY10, ATP2B4, CMKLR1, CR2, RGS4, DIS3, CEP104, SPZ1, DNAJC24, LRCH1, MBOAT2, FBLN7, TBC1D7, TP53, PLB1, ZNF117, ADGRA3, APC, SUGCT, PTEN, HIP1R, FBXW7, PIK3CA, PCBP1, PAPOLB, ADCY2, ST8SIA4, CCDC50, NLRP13, ZNF721, IREB2, KAT2B, TSHZ1, TRHR, ZNF563, RASA1, SMAD4, GNG11, GP2, ZNF678, CCDC30, ERBB2, PI15, LVRN, HPD, SPTLC3, C2CD5, ATXN3L, BACH1, TMPRSS11A, SPARC, ZC3H14, C19orf18, PIK3CB, BVES, ZMAT1, NBPF15, GPAM, LIX1, SLC15A1, JCHAIN, HTR5A, EBF3, CACNB2, MOCOS, ZNF311, CDRT1, CDC73, ARHGAP10, FZD10, DRP2, AGO4, LRRC40, MAN1A2, TBCCD1, PLCZ1, FLT3, SUPT16H, CYP4F11, INPP5D, PDP1, MAEL, INSC, OR7E24, WWC1, NGLY1, MAPK8, SGPP1, TPTE2, YTHDC2, PIK3C2B, WDTC1, MRE11, IFI44L, NTN4, CDH6, LACTB, ZNF439, F13A1, HAO2, BCORL1, C17orf64, CCDC83, KIAA0895, PEX3, TMEFF2, ZNF732, TUBGCP3, TOX, FAM173B, P3H1, ASNSD1, ZNF846, GORASP2, TRPM7, LARGE2, LBR, SLC12A6, C8A, MAP2K4, MAPT, HTR1E, ZFP2, KDM5D, BTBD7, GLB1L3, ZNF101, WWC2, BICD1, PDCD6IP, SASH1, TRPC7, PPP1R9A, KCNA10, AMER1, EMILIN2, THOC1, RFX6, SH3PXD2B, ZNF7, OR51B4, MC5R, MOS, KMO, GRK3, ADAMTS19, C7, NAP1L3, SPINK5, CEP126, P2RY14, KDM1A, FHDC1, PSMC5, CRYBB1, MADD, VPS50, U2SURP, SLC22A15, PRKCG, ERBB3, SIK2, CYP2A6, FGF5, GAS2L3, NAA25, MTF2, BMP10, ZNF425, QRICH2, ALX1, ETS1, NEXN, IL1RAPL2, KLHL1, RSPH10B2, ZFP14, TLR4, EPHA3, LATS1, ARHGAP32, ALK, PCDHB16, KCNC2, RTN1, ATP4A, KIF13B, ARID1A, UGT3A2, ITGA10, MAML3, RPAP3, LCT, GALNT14, PASD1, ZNF445, PIK3R1, NPHS1, EDNRB, KIT, ATM, MAP10, DHX36, KIAA0408, ESR1, FAM13C, ZNF616, PNLDC1, KSR2, ITGAV, IL3RA, AASS, ZNF841, DMBT1, LRRC31, CUL2, TRIM24, R3HDM1, ADCY9, ZSCAN20, CRMP1, FSCB, RASGRF2, DSG4, TMEM185A, MYT1, ZNF571, SYK, NUMA1, BRWD1, EFHB, ATP13A5, EXOC4, HSP90B1, PHACTR3, HEG1, CAPRIN2, PPFIBP2, MED23, DOCK1, MEIS2, ZNF140, IL1RAPL1, DIP2C, GPR149, PDE4DIP, CNTNAP4, ZNF415, NFASC, POLN, WDR63, ZNF14, ZNF266, GCC1, CWF19L2, NLRP4, FILIP1, ITK, ATP8A1, ITSN2, CR1, NRG3, ZNF385B, AQR, COL4A5, TOP1, KIF21A, DCC, CCDC158, CEP83, XPO1, LILRB3, TTK, DNMT1, ZNF583, MSH2, SLCO6A1, ZNF492, SPTB, LRRTM4, CHAMP1, FBXO15, UBE3B, SLC26A4, DNMT3B, ESF1, USF3, SLC5A8, NPAP1, DOCK8, SLFN11, SLFN13, AP4E1, ST18, FGF13, SEMA3A, YTHDC1, CBL, CTNNB1, PPFIA2, ACVR2A, SOX9, SLC9A4, ZNF471, DOCK10, GABRB3, ZC3HAV1, ZNF440, FER, TENM3
Sarcoma(TCGA,US)	SARC	activedriver	APC, ATM, KIT, MYH7, APOB, ZNF676, TNK2, ESCO2, ACTBL2, SULT1A1, ZAP70, GAB3, CTNND1, FLNA, ARHGEF3, SPIRE1, DNMT1, PHLDB2, SLC12A5, TTN, CTNNA2, MICAL1, PEX5, ZNF687, DYNC1H1, AHNAK, KPNA2, MKI67, MYH9, USP7, IRS4, OFD1, KHSRP, NCOA1, IQGAP1, DDX10, GOLGA2, COIL, DDX21, DDX1, NUP214, RAD50, PRKD3, IDH1, NUMA1, RANBP2, CCT4, PRPF8, PPP1R13L, ZFHX3, FAF1, KAT7, SF3B1, SART3, NUAK1, SEC16A, ACIN1, CDK12, MICAL3, EHBP1, LARP1, VIRMA, METTL13, TERF1, PPP1R12C, HAUS6, BANK1, CAND1, KIAA1217, ASIC1, AKR1B10, JPH2, CGN, SHROOM3, RET, AXL, MCL1, ZNF335, TNS1, ACSL4, INTS3, RPAP3, HUWE1, CHD6, MYPN, BRD4, LEO1, NUF2, CKAP2L, LSM11, DPY19L2, ZNF324B
Sarcoma(TCGA,US)	SARC	comet	UNC13A, ATP2B1, SP140, TUBGCP6, BRINP3, FLNC, MTFR1, TRPM3, SRGAP3, BMP6, NPTX2, NCKAP5L, JARID2, ANKUB1, OR5AP2, ROBO3, FGG, PTEN, CACNA1B, RAD54L2, PIK3C2G, THSD7B, AXDND1, ERICH6B, NUP188, KLKB1, LAMA1, MYT1L, FCER2, PPFIBP2, FUT1, ZNF347, TLR2, SIGLEC1, PKHD1, MYO1H, JAKMIP3, KDM5C, TBX5, SPTBN4, KNTC1, SP4, LHX2, CHD7, ARHGEF17, DST, ACSL4, TRPA1, DYNC1H1, PITPNM1, C4orf22, KCNH2, CTNNA3, TENM3, ITGA10, PCDHAC2, ABCA4, PREX1, NRDC, HCFC1, CEP250, ALMS1, EPHA4, ZNF469, KCNT2, CGNL1, ZBBX, EPPK1, PHF21B, DENND2A, ADCY8, TTC3, FBXO42, PRLHR, RTEL1-TNFRSF6B, STAB2, RASGRF1, TIGD7, LRIG2, ALS2CL, CDH12, SYCP2, MYO16, ATAD2B, GAD2, EPHA8, LTBP4, CENPE, ADAMTS17, HHIP, DOCK8, NOTCH1, CNTRL, ADGRE1, KLHDC7B, ARID1A, DGCR2, ATP8A1, DOK7, KLK13, OR2H1, FAM83B, PIWIL1, TLR4, IL9R, GBE1, AP3D1, RANBP2, NRP2, CCDC27, PLD5, ZNF615, SALL2, DTHD1, RPTN, ZNF280A, OR2G6, MAP4K4, GPR37, SIPA1L1, VPS16, CDHR1, LARP1, MOV10, ZBED9, ANKRD30B, GABRG1, PCDH15, CDH22, PCLO, RABGAP1L, EPB41L4A, EIF4G3, BTN1A1, ARHGAP27, SLITRK3, USP24, ZNF407, TTF1, PCSK5, DNAH14, RARS, BAZ2B, DNAH9, DDX21, ABCC12, GOLGA6L22, MARK1, FRY, VPS13A, OR4C46, CD163L1, CWH43, BCORL1, PRKCB, KDM6B, EXPH5, SLC17A6
Sarcoma(TCGA,US)	SARC	dendrix	DRD3, JPH3, UNC13C, DPY19L4, PREX2, MDN1, GRIK3, MROH2B, ZNF536, USP6, DST, OR51D1, CAMTA1, CHD7, CATSPER1, MYH1, GPRIN3, MAGI1, TET2, CCDC168, VPS13A, DCAF8L2, DMD, B4GALNT1, LRP1, TP53, CTNND2, HOOK1, MYH7, SHMT2, CEP290, PIWIL3, SLC22A8, CACNA1C, ANO7, CACNA1A, ITGB4, SLC35A5, LRRK2, WNK2, MAP2K4, GOLGA6L6, TUBGCP5, TMEM236, CACNA1H, CYP46A1, APEH, CPT1A, DNAH14, XIRP2, MYH4, PRAG1, SPTB, SYNE1, SPATA31A1, FMN2, COL19A1, PDZD2, NLRP12, EML5, KLHDC7B, IL12RB2, FOXI1, SYMPK, ZNF215, CWH43, NRP2, OR2B11, PTPRB, GAB4, EPHA3, SUZ12, ZNF521, KDM4B, COL18A1, NRXN1, ATRX, PCDH20, ZFC3H1, C6, PNPLA7, RANBP17, SRGAP3, HSP90AB1, TNXB, CYP4A11, EPHA7, CLNK, DOCK8, ASPH, OR5M10, EHBP1, OR2H1, PARP8, KIR3DX1, MKI67, IVL, EEA1, GPR37, ADAMTS18, SLC4A7, PTPRC, ACACB, METTL13, PCDHB8, DNAH17, PRMT2, MYH2, NYAP2, FREM1, ALDH1L1, HERC1, GRIP1, VPS13C, ZFX, CTC1, RPTN, CHAF1A, KLK13, ELL2, ELAC2, NWD2, CCDC60, MAP4K4, ADAM28, PIK3AP1, PGM5, PADI1, DYRK4, FAM182B, OR10G7, C4orf22, PLD5, MED25, PDE3B, CCDC127, KIF5A, PEX5L, ANKRD18B, AC024940.1, PCDHB3, CNGA3, COL4A5, FLG, KIAA1217, PRKDC, NOTCH1, TPH2, PTPRO, BTBD11, NDST3, NBPF10, RARS, SLC5A11, BCL9, SPEG, ZNF280A, TUBA3C, JARID2, OR4S1, PHKB, STAG3, CFTR, ADGRL4, HECTD4, PCSK5, TMEM132B, CDH18, APC, PRPF8
Sarcoma(TCGA,US)	SARC	driverml	SPHKAP, RB1, ATRX, TSC2, MUC4, CSNK1G3, KIT, QRICH2, TTN, FLG, CAB39, PEG3, DTHD1, DHX29, MED12, MYO3A, FOXN3, IL27, SMIM10L2A, ZBTB3, JCHAIN, STOML2, TMEM51, SCRT2, OR5J2, RDH16, TMEM255A, RHO, CASP4, WDR55, SMAD3, HNF4G, NECTIN4, IRX4, TMEM108, SHF, OXCT1, PARP2, FAM200B, ACSBG1, GRIN1, MGAT5, DACT1, ADAMTS20, RFX3, CTC1, SEMA5B, HCN1, TTK, PCDHGA9, KIF27, KLHDC7B, ATP2A1, SMC6, ZSWIM5, ATP13A2, RPAP1, PTEN, SETD1A, EML5, NUP205, PI4KA, CFAP46, MUC17, MYO15B, B4GALNT1, PRSS53, CSMD2, NBPF19, SIGLEC6, ZNF337, APBB2, SYNE1, INTS3, SCAP
Sarcoma(TCGA,US)	SARC	e-driver	COL6A3, USH2A, GRM3, FLG, SSPO, PZP, PASK, MYH7, SDK1, DNAH10, TONSL, FAT1, C2CD5, CSMD1, OBSCN, TMEM132C, CSMD3, ANK3, PCDHA11, SMARCAL1, TECTA, SPATA31A6, CPAMD8, PCDHB3, PCDHB8, COL7A1, HMCN1, TRRAP, TET2, PTPRZ1, CSMD2, MYOCD, FRAS1, TNC, FMN2, NBPF9, TJP1, RYR2, FREM2, PXDNL, GIMAP8, SLIT2, TNXB, MUC16, RAD54L2, PTPRC, FRMPD2, SPTBN2, MCF2L, DOCK8, ANKRD17, ATRX, C4orf54, LRP1B, RB1, FLNC, THSD7A, SYNE1, TBL3, DNAH7, ZFHX2, PEG3, TP53, EGF, FAT3, ADGRV1, KDM4B, TTN, DCC, ACAN, LCT, NEB, SPTBN4, SLIT3, SPHKAP, FAT2, FAM47C, IGSF1, MUC5B
Sarcoma(TCGA,US)	SARC	ipac	TP53
Sarcoma(TCGA,US)	SARC	msea	TP53, RB1, NBPF10, RBFOX1, IGSF10, TNXB, TET2, FMNL2, DRP2, ATRX, NEXMIF, SHANK2, MUC4, MUC3A, NOTCH4, FMN2, PCDHA6, PTEN, DNAH10, CEP290, GOLGA6L6, CRISPLD1, ABCF3, DOCK3, ANK1, SALL3, PRRC2A, GIMAP8, GRIN2D, HIST1H3B, GOLGA6L10, SPATA31A6, POLQ, IVL, PCDHB3, NUP54, ZNF236, ZNF268, TNR, GRIK3, IGSF1, COL4A6, DYNC2H1, NCKAP5L, COL4A3, MDM2, VPS13C, HEATR1, PXDNL, ABCA9, GOLGA6L22, COL19A1, EGF, PCDHGC3, MUC5AC, COL6A3, TSC2, ZZZ3
Sarcoma(TCGA,US)	SARC	mutsigcv	DNAH2, FAM153C, PLAUR, PBX3, PNKD
Sarcoma(TCGA,US)	SARC	netbox	ATRX, FLG, LRP2, OBSCN, PCLO, RB1, SCN2A, TP53, USH2A
Sarcoma(TCGA,US)	SARC	oncodriveclust	GOLGA6L22, ACSM4, GOLGA6L10, GOLGA6L6, AGAP4, COL6A3, MUC4
